keq,kf,cbulk 0,steady state flux 0,cbulk 1,steady state flux 1,cbulk 2,steady state flux 2,cbulk 3,steady state flux 3,log10keq,log10kf
5.1795e-06,102350.0,0.1,-1.1093401235585053e-07,0.01,-2.1656290138638897e-08,0.02,-3.834562621242665e-08,0.04,-6.483601320628918e-08,-5.285712162594865,5.010087846998524
5.1795e-06,123280.0,0.1,-1.128130131121589e-07,0.01,-2.19945220164457e-08,0.02,-3.90784754707585e-08,0.04,-6.616634505010019e-08,-5.285712162594865,5.090892625710363
5.1795e-06,148500.0,0.1,-1.1461094204491479e-07,0.01,-2.2317517742325093e-08,0.02,-3.978541499659373e-08,0.04,-6.745314627490957e-08,-5.285712162594865,5.171726453653231
5.1795e-06,178860.0,0.1,-1.163266940076129e-07,0.01,-2.2625144012803633e-08,0.02,-4.046555805608476e-08,0.04,-6.869449702834079e-08,-5.285712162594865,5.252513226416275
5.1795e-06,215440.0,0.1,-1.1795974066545267e-07,0.01,-2.2917380587125286e-08,0.02,-4.111823175653948e-08,0.04,-6.988882585283843e-08,-5.285712162594865,5.333326340403454
5.1795e-06,259500.0,0.1,-1.195101058242865e-07,0.01,-2.3194311736666022e-08,0.02,-4.174297009926448e-08,0.04,-7.103490815739602e-08,-5.285712162594865,5.414137362184476
5.1795e-06,312570.0,0.1,-1.2097833289325773e-07,0.01,-2.3456116683549748e-08,0.02,-4.233950446186885e-08,0.04,-7.213186074710561e-08,-5.285712162594865,5.494947292750087
5.1795e-06,376490.0,0.1,-1.2236544544516883e-07,0.01,-2.370305936023539e-08,0.02,-4.290775212980416e-08,0.04,-7.317913281732976e-08,-5.285712162594865,5.575753445337528
0.00068665,10723000.0,0.1,-3.6990408925602535e-07,0.01,-6.05106297949932e-08,0.02,-1.0201360617474115e-07,0.04,-1.7515373065737987e-07,-3.163264575606639,7.030316305988586
5.1795e-06,453490.0,0.1,-1.23672902522203e-07,0.01,-2.39354778185482e-08,0.02,-4.344780310365393e-08,0.04,-7.41764933619374e-08,-5.285712162594865,5.656567714785965
5.1795e-06,546230.0,0.1,-1.2490254976725218e-07,0.01,-2.4153773581005723e-08,0.02,-4.395990587199791e-08,0.04,-7.512401525225657e-08,-5.285712162594865,5.737375548745249
5.1795e-06,657930.0,0.1,-1.2605656836104557e-07,0.01,-2.4358401106912784e-08,0.02,-4.444445230828603e-08,0.04,-7.602205640723466e-08,-5.285712162594865,5.818179689615625
5.1795e-06,792480.0,0.1,-1.2713742307422598e-07,0.01,-2.4549857712369904e-08,0.02,-4.4901962210665745e-08,0.04,-7.687123815497637e-08,-5.285712162594865,5.898988310638381
5.1795e-06,954550.0,0.1,-1.281478101778335e-07,0.01,-2.4728673993853397e-08,0.02,-4.5333067711486756e-08,0.04,-7.767242155981523e-08,-5.285712162594865,5.97979868197575
5.1795e-06,1149800.0,0.1,-1.2909060790076134e-07,0.01,-2.4895404896059994e-08,0.02,-4.573849785443792e-08,0.04,-7.842668177011293e-08,-5.285712162594865,6.060622304309956
5.1795e-06,1384900.0,0.1,-1.2996882864993714e-07,0.01,-2.5050621654050826e-08,0.02,-4.611906345004145e-08,0.04,-7.913528156705865e-08,-5.285712162594865,6.141418415266088
5.1795e-06,1668100.0,0.1,-1.3078557492885835e-07,0.01,-2.5194904436144045e-08,0.02,-4.647564263824521e-08,0.04,-7.979964420352768e-08,-5.285712162594865,6.222222082360713
5.1795e-06,2009200.0,0.1,-1.3154399954133238e-07,0.01,-2.5328835899553985e-08,0.02,-4.680916700510086e-08,0.04,-8.04213261520325e-08,-5.285712162594865,6.303023169487512
5.1795e-06,2420100.0,0.1,-1.322472690411518e-07,0.01,-2.5452995537599564e-08,0.02,-4.712060861741962e-08,0.04,-8.100199034927929e-08,-5.285712162594865,6.3838333116626265
0.00068665,12915000.0,0.1,-3.70162668151858e-07,0.01,-6.052213465513688e-08,0.02,-1.0204321915450661e-07,0.04,-1.7522916763822562e-07,-3.163264575606639,7.111094410509336
5.1795e-06,2915100.0,0.1,-1.3289853289363064e-07,0.01,-2.5567954923584122e-08,0.02,-4.7410967821199765e-08,0.04,-8.154338095260529e-08,-5.285712162594865,6.464653457449502
5.1795e-06,3511200.0,0.1,-1.3350089618657192e-07,0.01,-2.5674273612542093e-08,0.02,-4.7681262314473766e-08,0.04,-8.204729867074033e-08,-5.285712162594865,6.545455567836917
5.1795e-06,4229200.0,0.1,-1.3405739692246144e-07,0.01,-2.5772495852625108e-08,0.02,-4.793251676832921e-08,0.04,-8.251557893199362e-08,-5.285712162594865,6.626258223534831
5.1795e-06,5094100.0,0.1,-1.3457098654513058e-07,0.01,-2.586314801573334e-08,0.02,-4.816575416441439e-08,0.04,-8.295007057575365e-08,-5.285712162594865,6.707067466152118
5.1795e-06,6135900.0,0.1,-1.3504451758513925e-07,0.01,-2.5946736429198317e-08,0.02,-4.8381987270454426e-08,0.04,-8.335261862435092e-08,-5.285712162594865,6.787878273072267
5.1795e-06,7390700.0,0.1,-1.354807291571427e-07,0.01,-2.602374593214045e-08,0.02,-4.858221241282706e-08,0.04,-8.372504705895806e-08,-5.285712162594865,6.868685573948292
5.1795e-06,8902200.0,0.1,-1.3588224053634764e-07,0.01,-2.609463887985406e-08,0.02,-4.876740277751164e-08,0.04,-8.40691458796372e-08,-5.285712162594865,6.949497347070821
5.1795e-06,10723000.0,0.1,-1.3625154686112592e-07,0.01,-2.6159854517334988e-08,0.02,-4.893850409039077e-08,0.04,-8.438665979000875e-08,-5.285712162594865,7.030316305988586
5.1795e-06,12915000.0,0.1,-1.3659101209998125e-07,0.01,-2.6219808453668865e-08,0.02,-4.909643025449922e-08,0.04,-8.467927589006245e-08,-5.285712162594865,7.111094410509336
5.1795e-06,15557000.0,0.1,-1.3690287218357658e-07,0.01,-2.6274893367731517e-08,0.02,-4.924206041715329e-08,0.04,-8.49486209453498e-08,-5.285712162594865,7.191925851711436
0.00068665,15557000.0,0.1,-3.7039888828882577e-07,0.01,-6.053263258412114e-08,0.02,-1.0207024661730375e-07,0.04,-1.7529803933030952e-07,-3.163264575606639,7.191925851711436
5.1795e-06,18738000.0,0.1,-1.3718923521858946e-07,0.01,-2.6325478389228182e-08,0.02,-4.937623623129931e-08,0.04,-8.519625029440264e-08,-5.285712162594865,7.272723234613842
5.1795e-06,22570000.0,0.1,-1.3745207910705165e-07,0.01,-2.637191020394586e-08,0.02,-4.9499760904779904e-08,0.04,-8.54236471939517e-08,-5.285712162594865,7.353531559077762
5.1795e-06,27186000.0,0.1,-1.3769326039666995e-07,0.01,-2.6414513527923623e-08,0.02,-4.9613397034922195e-08,0.04,-8.56322186365504e-08,-5.285712162594865,7.434345312562829
5.1795e-06,32745000.0,0.1,-1.379145154546906e-07,0.01,-2.6453592026349033e-08,0.02,-4.971786740802919e-08,0.04,-8.5823292307396e-08,-5.285712162594865,7.51514499476482
5.1795e-06,39442000.0,0.1,-1.3811746860158974e-07,0.01,-2.6489428572142798e-08,0.02,-4.9813854575641015e-08,0.04,-8.599812146951416e-08,-5.285712162594865,7.595958928757549
5.1795e-06,47508000.0,0.1,-1.3830362972063183e-07,0.01,-2.652228726714807e-08,0.02,-4.9902000683398794e-08,0.04,-8.615787461250878e-08,-5.285712162594865,7.67676674779983
0.001,220.51,0.1,-2.4503403319242003e-07,0.01,-5.690773820605278e-08,0.02,-8.873482440500241e-08,0.04,-1.3761743497034633e-07,-3.0,2.343428289252123
0.00068665,18738000.0,0.1,-3.706146357918475e-07,0.01,-6.054221045498361e-08,0.02,-1.0209491072631967e-07,0.04,-1.7536090650941367e-07,-3.163264575606639,7.272723234613842
4.2919e-06,1.0,0.1,-1.4191173789624654e-08,0.01,-4.123043703303006e-09,0.02,-5.968765764248059e-09,0.04,-8.654768325397232e-09,-5.3673504055211225,0.0
4.2919e-06,1.2045,0.1,-1.4403262125050539e-08,0.01,-4.162315399156024e-09,0.02,-6.0344929179660134e-09,0.04,-8.764038158104133e-09,-5.3673504055211225,0.08080680433436215
4.2919e-06,1.4508,0.1,-1.4632079693562156e-08,0.01,-4.2047996255370814e-09,0.02,-6.10554468560526e-09,0.04,-8.882064071706016e-09,-5.3673504055211225,0.16160754690839674
4.2919e-06,1.7475,0.1,-1.4878772217993154e-08,0.01,-4.250719518360264e-09,0.02,-6.182288962791844e-09,0.04,-9.009448275296718e-09,-5.3673504055211225,0.24241718441771903
4.2919e-06,2.1049,0.1,-1.5144554163467583e-08,0.01,-4.300309056445888e-09,0.02,-6.265112597613357e-09,0.04,-9.146826080145544e-09,-5.3673504055211225,0.32323146811477443
4.2919e-06,2.5354,0.1,-1.54307142067451e-08,0.01,-4.3538132365517204e-09,0.02,-6.354422124118125e-09,0.04,-9.294867865503945e-09,-5.3673504055211225,0.4040464859922965
4.2919e-06,3.0539,0.1,-1.573862144412435e-08,0.01,-4.411488270893141e-09,0.02,-6.450644617123581e-09,0.04,-9.454281365748059e-09,-5.3673504055211225,0.48485481197409214
4.2919e-06,3.6784,0.1,-1.6069732373414195e-08,0.01,-4.473601817413278e-09,0.02,-6.554228691516216e-09,0.04,-9.625814318880436e-09,-5.3673504055211225,0.5656589539252038
4.2919e-06,4.4306,0.1,-1.6425598583998627e-08,0.01,-4.5404332590104466e-09,0.02,-6.6656456774717835e-09,0.04,-9.810257516145552e-09,-5.3673504055211225,0.6464625431631279
4.2919e-06,5.3367,0.1,-1.6807875074966327e-08,0.01,-4.612274043539005e-09,0.02,-6.785390984753134e-09,0.04,-1.0008448260564288e-08,-5.3673504055211225,0.7272727898362743
0.00068665,22570000.0,0.1,-3.70811642425816e-07,0.01,-6.05509479288164e-08,0.02,-1.0211741526373759e-07,0.04,-1.754182834328585e-07,-3.163264575606639,7.353531559077762
4.2919e-06,6.4281,0.1,-1.721832898408759e-08,0.01,-4.68942809549023e-09,0.02,-6.9139856754348115e-09,0.04,-1.022127424387788e-08,-5.3673504055211225,0.8080826243312539
4.2919e-06,7.7426,0.1,-1.7658848417668185e-08,0.01,-4.772212307013612e-09,0.02,-7.051978243359527e-09,0.04,-1.0449677797918535e-08,-5.3673504055211225,0.8888868232206528
4.2919e-06,9.326,0.1,-1.8131450913871976e-08,0.01,-4.860957108532094e-09,0.02,-7.199946584572327e-09,0.04,-1.0694660448676156e-08,-5.3673504055211225,0.9696954111184732
4.2919e-06,11.233,0.1,-1.8638290900094014e-08,0.01,-4.956007109834778e-09,0.02,-7.35850012407774e-09,0.04,-1.095728764925163e-08,-5.3673504055211225,1.0504957588838553
4.2919e-06,13.53,0.1,-1.918166528295192e-08,0.01,-5.0577217931143736e-09,0.02,-7.528282031179978e-09,0.04,-1.1238693491544145e-08,-5.3673504055211225,1.131297796597623
4.2919e-06,16.298,0.1,-1.976401613880026e-08,0.01,-5.1664762175104476e-09,0.02,-7.709971421256479e-09,0.04,-1.154008513310994e-08,-5.3673504055211225,1.2121343134680171
4.2919e-06,19.63,0.1,-2.03879291964472e-08,0.01,-5.282661685679783e-09,0.02,-7.904285404869494e-09,0.04,-1.1862746578635575e-08,-5.3673504055211225,1.2929202996000062
4.2919e-06,23.645,0.1,-2.1056126730047573e-08,0.01,-5.406686287918982e-09,0.02,-8.111980785778334e-09,0.04,-1.2208041354158194e-08,-5.3673504055211225,1.373739318351445
4.2919e-06,28.48,0.1,-2.1771453312562962e-08,0.01,-5.538975223247962e-09,0.02,-8.333855168835587e-09,0.04,-1.257741353047994e-08,-5.3673504055211225,1.4545399849648188
4.2919e-06,34.305,0.1,-2.253685303533365e-08,0.01,-5.679970761808955e-09,0.02,-8.570747176156592e-09,0.04,-1.2972386445586735e-08,-5.3673504055211225,1.5353574236624297
0.00068665,27186000.0,0.1,-3.709915036295294e-07,0.01,-6.055891787814898e-08,0.02,-1.0213794651189323e-07,0.04,-1.7547064237123752e-07,-3.163264575606639,7.434345312562829
4.2919e-06,41.32,0.1,-2.335533703812638e-08,0.01,-5.830131688041452e-09,0.02,-8.823535414782388e-09,0.04,-1.3394558441263554e-08,-5.3673504055211225,1.616160312847583
4.2919e-06,49.77,0.1,-2.4229940746618306e-08,0.01,-5.989932030962796e-09,0.02,-9.093135822233335e-09,0.04,-1.3845594906455128e-08,-5.3673504055211225,1.696967640744023
4.2919e-06,59.948,0.1,-2.516367100658521e-08,0.01,-6.159858873594297e-09,0.02,-9.380496970692021e-09,0.04,-1.4327216005894422e-08,-5.3673504055211225,1.7777746986366576
4.2919e-06,72.208,0.1,-2.6159444257487652e-08,0.01,-6.340409014758465e-09,0.02,-9.686592966681064e-09,0.04,-1.484117964409857e-08,-5.3673504055211225,1.8585853161760706
4.2919e-06,86.975,0.1,-2.7220017952982016e-08,0.01,-6.532084271368889e-09,0.02,-1.0012413630827241e-08,0.04,-1.5389259519014753e-08,-5.3673504055211225,1.9393944374196266
4.2919e-06,104.76,0.1,-2.8347918317330177e-08,0.01,-6.735385233568932e-09,0.02,-1.0358951804115961e-08,0.04,-1.597321849391892e-08,-5.3673504055211225,2.0201954897531946
4.2919e-06,126.19,0.1,-2.9545368033409126e-08,0.01,-6.950803364368068e-09,0.02,-1.0727187812446488e-08,0.04,-1.6594778036677138e-08,-5.3673504055211225,2.101024940352695
4.2919e-06,151.99,0.1,-3.081421753218911e-08,0.01,-7.178811413295167e-09,0.02,-1.1118071399399945e-08,0.04,-1.7255584869952367e-08,-5.3673504055211225,2.1818150149994744
4.2919e-06,183.07,0.1,-3.215588303369845e-08,0.01,-7.419852280710362e-09,0.02,-1.1532501709367276e-08,0.04,-1.7957176376387613e-08,-5.3673504055211225,2.262617181538574
4.2919e-06,220.51,0.1,-3.357129359358977e-08,0.01,-7.674326604711778e-09,0.02,-1.1971306178694691e-08,0.04,-1.87009463970242e-08,-5.3673504055211225,2.343428289252123
0.00068665,32745000.0,0.1,-3.7115568311752996e-07,0.01,-6.05661872143618e-08,0.02,-1.0215667565309973e-07,0.04,-1.755184153688703e-07,-3.163264575606639,7.51514499476482
4.2919e-06,265.61,0.1,-3.506084828117433e-08,0.01,-7.942579524831076e-09,0.02,-1.2435219351864882e-08,0.04,-1.948811293711202e-08,-5.3673504055211225,2.4242444218370336
4.2919e-06,319.93,0.1,-3.662438375830876e-08,0.01,-8.224887221623859e-09,0.02,-1.2924862703178548e-08,0.04,-2.031968888260477e-08,-5.3673504055211225,2.5050549660096393
4.2919e-06,385.35,0.1,-3.826115182816829e-08,0.01,-8.521443907342637e-09,0.02,-1.3440726380738725e-08,0.04,-2.1196456274345445e-08,-5.3673504055211225,2.5858553633220276
4.2919e-06,464.16,0.1,-3.996980631434487e-08,0.01,-8.832349963590578e-09,0.02,-1.3983153545937043e-08,0.04,-2.211894410183032e-08,-5.3673504055211225,2.666667711458589
4.2919e-06,559.08,0.1,-4.174839872061264e-08,0.01,-9.15760181398427e-09,0.02,-1.4552327557326029e-08,0.04,-2.3087409218698793e-08,-5.3673504055211225,2.747473956495846
4.2919e-06,673.42,0.1,-4.3594382331654343e-08,0.01,-9.49708396413257e-09,0.02,-1.5148261948191556e-08,0.04,-2.4101819759247655e-08,-5.3673504055211225,2.8282860104195406
4.2919e-06,811.13,0.1,-4.550462466343847e-08,0.01,-9.850563406867554e-09,0.02,-1.5770792802419483e-08,0.04,-2.5161840528110768e-08,-5.3673504055211225,2.9090904642704833
4.2919e-06,977.01,0.1,-4.747542830345723e-08,0.01,-1.0217686384099867e-08,0.02,-1.6419573065378652e-08,0.04,-2.6266820191197798e-08,-5.3673504055211225,2.989899008880076
4.2919e-06,1176.8,0.1,-4.950256003056499e-08,0.01,-1.0597977318078055e-08,0.02,-1.7094068324694605e-08,0.04,-2.7415780329291948e-08,-5.3673504055211225,3.0707026597194735
4.2919e-06,1417.5,0.1,-5.1581288051870276e-08,0.01,-1.0990839659693948e-08,0.02,-1.7793553776159457e-08,0.04,-2.8607406858046083e-08,-5.3673504055211225,3.1515230675649444
0.00068665,39442000.0,0.1,-3.7130552459441106e-07,0.01,-6.057281649384549e-08,0.02,-1.0217375929082582e-07,0.04,-1.7556199804697725e-07,-3.163264575606639,7.595958928757549
4.2919e-06,1707.4,0.1,-5.3706426681223986e-08,0.01,-1.1395558367569208e-08,0.02,-1.8517112272915378e-08,0.04,-2.984004447701107e-08,-5.3673504055211225,3.2323352770856544
4.2919e-06,2056.5,0.1,-5.5872387642574096e-08,0.01,-1.1811303806250815e-08,0.02,-1.926363358757628e-08,0.04,-3.111169494652591e-08,-5.3673504055211225,3.313128713845194
4.2919e-06,2477.1,0.1,-5.807323671952393e-08,0.01,-1.2237136937833433e-08,0.02,-2.003181517477735e-08,0.04,-3.2420020025692794e-08,-5.3673504055211225,3.3939435393155746
4.2919e-06,2983.6,0.1,-6.03027542830342e-08,0.01,-1.2672015764445282e-08,0.02,-2.0820164832296374e-08,0.04,-3.376234967196128e-08,-5.3673504055211225,3.474740598479892
4.2919e-06,3593.8,0.1,-6.255449813598545e-08,0.01,-1.3114803050245095e-08,0.02,-2.162700566726704e-08,0.04,-3.5135696048814734e-08,-5.3673504055211225,3.5555539043496815
4.2919e-06,4328.8,0.1,-6.482186706511006e-08,0.01,-1.3564275371732472e-08,0.02,-2.245048378584046e-08,0.04,-3.653677344802078e-08,-5.3673504055211225,3.636367520924525
4.2919e-06,5214.0,0.1,-6.709816366675864e-08,0.01,-1.4019133569279307e-08,0.02,-2.3288578997862002e-08,0.04,-3.7962024171031087e-08,-5.3673504055211225,3.71717102683231
4.2919e-06,6280.3,0.1,-6.937665526483265e-08,0.01,-1.4478014589164035e-08,0.02,-2.413911876155537e-08,0.04,-3.940764990512654e-08,-5.3673504055211225,3.7979803897933566
4.2919e-06,7564.6,0.1,-7.165063203810263e-08,0.01,-1.4939504705140622e-08,0.02,-2.4999795374585316e-08,0.04,-4.0869648057988843e-08,-5.3673504055211225,3.8787859683954786
4.2919e-06,9111.6,0.1,-7.391346194224335e-08,0.01,-1.5402153990280278e-08,0.02,-2.5868186374098047e-08,0.04,-4.2343852123661276e-08,-5.3673504055211225,3.9595946459255416
0.00068665,47508000.0,0.1,-3.7144226269726264e-07,0.01,-6.057886209715921e-08,0.02,-1.0218934060738091e-07,0.04,-1.7560175636159654e-07,-3.163264575606639,7.67676674779983
4.2919e-06,10975.0,0.1,-7.615864233776319e-08,0.01,-1.5864491863567186e-08,0.02,-2.6741777824472252e-08,0.04,-4.382597511700843e-08,-5.3673504055211225,4.040404528914159
4.2919e-06,13219.0,0.1,-7.837984841863978e-08,0.01,-1.632504344180265e-08,0.02,-2.7617990109203223e-08,0.04,-4.531165492601586e-08,-5.3673504055211225,4.12119860258469
4.2919e-06,15923.0,0.1,-8.057097897748477e-08,0.01,-1.678234638707883e-08,0.02,-2.8494205659622195e-08,0.04,-4.679650038182702e-08,-5.3673504055211225,4.202024895104038
4.2919e-06,19179.0,0.1,-8.27261998942917e-08,0.01,-1.7234967853962383e-08,0.02,-2.9367797989983412e-08,0.04,-4.827613699917389e-08,-5.3673504055211225,4.282825959153527
4.2919e-06,23101.0,0.1,-8.48399856776987e-08,0.01,-1.7681521150980634e-08,0.02,-3.0236161271421e-08,0.04,-4.974625125313086e-08,-5.3673504055211225,4.363630780112138
4.2919e-06,27826.0,0.1,-8.690715925276279e-08,0.01,-1.8120681678737236e-08,0.02,-3.109673971682443e-08,0.04,-5.120263262338837e-08,-5.3673504055211225,4.444450780793918
4.2919e-06,33516.0,0.1,-8.892292981543113e-08,0.01,-1.855120174633162e-08,0.02,-3.194705594447897e-08,0.04,-5.264121264813738e-08,-5.3673504055211225,4.5252521817486295
4.2919e-06,40370.0,0.1,-9.08829282043741e-08,0.01,-1.897192387563565e-08,0.02,-3.2784737686347996e-08,0.04,-5.405810051541695e-08,-5.3673504055211225,4.606058749410314
4.2919e-06,48626.0,0.1,-9.278323908895496e-08,0.01,-1.9381792291720825e-08,0.02,-3.360754209787431e-08,0.04,-5.544961497674208e-08,-5.3673504055211225,4.68686854574798
4.2919e-06,58570.0,0.1,-9.46204288241476e-08,0.01,-1.9779862294712e-08,0.02,-3.4413377204057446e-08,0.04,-5.681231232200693e-08,-5.3673504055211225,4.76767522402796
0.00068665,57224000.0,0.1,-3.7156702249261566e-07,0.01,-6.058437482519092e-08,0.02,-1.0220354958194157e-07,0.04,-1.7563801913464369e-07,-3.163264575606639,7.757578212036374
4.2919e-06,70548.0,0.1,-9.639156796546094e-08,0.01,-2.0165307354646293e-08,0.02,-3.520032002867461e-08,0.04,-5.8143010515981406e-08,-5.3673504055211225,4.8484847062367065
4.2919e-06,84975.0,0.1,-9.80942472052401e-08,0.01,-2.053742384806581e-08,0.02,-3.596663114375056e-08,0.04,-5.943880952272425e-08,-5.3673504055211225,4.9292911732550975
4.2919e-06,102350.0,0.1,-9.972658596414639e-08,0.01,-2.0895633369158243e-08,0.02,-3.671076553567498e-08,0.04,-6.06971078670468e-08,-5.3673504055211225,5.010087846998524
4.2919e-06,123280.0,0.1,-1.0128723288789198e-07,0.01,-2.1239482736741175e-08,0.02,-3.7431379803349735e-08,0.04,-6.191561552514959e-08,-5.3673504055211225,5.090892625710363
4.2919e-06,148500.0,0.1,-1.0277535797534608e-07,0.01,-2.156864180002247e-08,0.02,-3.8127335776830604e-08,0.04,-6.309236315435822e-08,-5.3673504055211225,5.171726453653231
4.2919e-06,178860.0,0.1,-1.0419063656930646e-07,0.01,-2.188289928677142e-08,0.02,-3.8797700849856013e-08,0.04,-6.422570763622916e-08,-5.3673504055211225,5.252513226416275
4.2919e-06,215440.0,0.1,-1.0553322546429898e-07,0.01,-2.218215690346602e-08,0.02,-3.9441745291329556e-08,0.04,-6.531433393090897e-08,-5.3673504055211225,5.333326340403454
4.2919e-06,259500.0,0.1,-1.0680373232053657e-07,0.01,-2.246642201586576e-08,0.02,-4.005893692388843e-08,0.04,-6.635725309937226e-08,-5.3673504055211225,5.414137362184476
4.2919e-06,312570.0,0.1,-1.0800317901895231e-07,0.01,-2.2735799212335028e-08,0.02,-4.0648933466363944e-08,0.04,-6.735379655406206e-08,-5.3673504055211225,5.494947292750087
4.2919e-06,376490.0,0.1,-1.0913296083838926e-07,0.01,-2.299048101972364e-08,0.02,-4.121157304127601e-08,0.04,-6.830360654156014e-08,-5.3673504055211225,5.575753445337528
0.00068665,68926000.0,0.1,-3.716808450503598e-07,0.01,-6.058940111811949e-08,0.02,-1.0221650753593105e-07,0.04,-1.756710920542303e-07,-3.163264575606639,7.838383075703911
4.2919e-06,453490.0,0.1,-1.1019480222624308e-07,0.01,-2.3230738134509213e-08,0.02,-4.174686305865211e-08,0.04,-6.920662305291428e-08,-5.3673504055211225,5.656567714785965
4.2919e-06,546230.0,0.1,-1.1119071090109973e-07,0.01,-2.345690939494796e-08,0.02,-4.2254967938132455e-08,0.04,-7.006306730833552e-08,-5.3673504055211225,5.737375548745249
4.2919e-06,657930.0,0.1,-1.121229317495189e-07,0.01,-2.3669391770801716e-08,0.02,-4.273619590166075e-08,0.04,-7.08734222049591e-08,-5.3673504055211225,5.818179689615625
4.2919e-06,792480.0,0.1,-1.1299390100687988e-07,0.01,-2.3868630607607238e-08,0.02,-4.319098516464623e-08,0.04,-7.16384102779332e-08,-5.3673504055211225,5.898988310638381
4.2919e-06,954550.0,0.1,-1.138062027605861e-07,0.01,-2.4055110215049444e-08,0.02,-4.361988974228553e-08,0.04,-7.235896953236009e-08,-5.3673504055211225,5.97979868197575
4.2919e-06,1149800.0,0.1,-1.1456252749818743e-07,0.01,-2.4229345087822145e-08,0.02,-4.402356515804854e-08,0.04,-7.30362279388426e-08,-5.3673504055211225,6.060622304309956
4.2919e-06,1384900.0,0.1,-1.1526563411283624e-07,0.01,-2.4391871697794414e-08,0.02,-4.440275410609131e-08,0.04,-7.367147704347497e-08,-5.3673504055211225,6.141418415266088
4.2919e-06,1668100.0,0.1,-1.1591831587271404e-07,0.01,-2.4543241064020624e-08,0.02,-4.4758272469227325e-08,0.04,-7.426614534900601e-08,-5.3673504055211225,6.222222082360713
4.2919e-06,2009200.0,0.1,-1.1652336952303936e-07,0.01,-2.4684012072040663e-08,0.02,-4.50909958807889e-08,0.04,-7.48217723435813e-08,-5.3673504055211225,6.303023169487512
4.2919e-06,2420100.0,0.1,-1.1708356879131789e-07,0.01,-2.4814745493805315e-08,0.02,-4.540184657102624e-08,0.04,-7.533998272823186e-08,-5.3673504055211225,6.3838333116626265
0.00068665,83022000.0,0.1,-3.7178467483350983e-07,0.01,-6.059398415438414e-08,0.02,-1.0222832247881725e-07,0.04,-1.7570125340055445e-07,-3.163264575606639,7.919193191322693
4.2919e-06,2915100.0,0.1,-1.1760164154976313e-07,0.01,-2.493599893210308e-08,0.02,-4.5691781200752304e-08,0.04,-7.582246308803649e-08,-5.3673504055211225,6.464653457449502
4.2919e-06,3511200.0,0.1,-1.1808025230848963e-07,0.01,-2.5048322247615124e-08,0.02,-4.5961779407840584e-08,0.04,-7.627093914145421e-08,-5.3673504055211225,6.545455567836917
4.2919e-06,4229200.0,0.1,-1.1852198517399045e-07,0.01,-2.5152254017718302e-08,0.02,-4.621283312017816e-08,0.04,-7.668715527274585e-08,-5.3673504055211225,6.626258223534831
4.2919e-06,5094100.0,0.1,-1.189293321231576e-07,0.01,-2.524831830752286e-08,0.02,-4.6445937485862957e-08,0.04,-7.707285688628239e-08,-5.3673504055211225,6.707067466152118
4.2919e-06,6135900.0,0.1,-1.1930468641964436e-07,0.01,-2.533702235301578e-08,0.02,-4.666208161715645e-08,0.04,-7.742977359450172e-08,-5.3673504055211225,6.787878273072267
4.2919e-06,7390700.0,0.1,-1.1965033258022384e-07,0.01,-2.5418854454467657e-08,0.02,-4.686224198009415e-08,0.04,-7.775960578936943e-08,-5.3673504055211225,6.868685573948292
4.2919e-06,8902200.0,0.1,-1.1996844539368266e-07,0.01,-2.5494282726080008e-08,0.02,-4.7047375046384115e-08,0.04,-7.806401302861364e-08,-5.3673504055211225,6.949497347070821
4.2919e-06,10723000.0,0.1,-1.2026108578352235e-07,0.01,-2.5563754064902153e-08,0.02,-4.72184125353177e-08,0.04,-7.834460408185444e-08,-5.3673504055211225,7.030316305988586
4.2919e-06,12915000.0,0.1,-1.2053020309722295e-07,0.01,-2.5627693410612037e-08,0.02,-4.737625668675948e-08,0.04,-7.860292917555519e-08,-5.3673504055211225,7.111094410509336
4.2919e-06,15557000.0,0.1,-1.2077763332866582e-07,0.01,-2.5686503597624057e-08,0.02,-4.752177641671652e-08,0.04,-7.884047387422795e-08,-5.3673504055211225,7.191925851711436
0.00068665,100000000.0,0.1,-3.718793809438152e-07,0.01,-6.059816218717594e-08,0.02,-1.0223909503080513e-07,0.04,-1.7572875770222358e-07,-3.163264575606639,8.0
4.2919e-06,18738000.0,0.1,-1.2100510415066675e-07,0.01,-2.5740565175692513e-08,0.02,-4.765580514382382e-08,0.04,-7.905865650257678e-08,-5.3673504055211225,7.272723234613842
4.2919e-06,22570000.0,0.1,-1.212142370392273e-07,0.01,-2.5790236909177766e-08,0.02,-4.7779138570782156e-08,0.04,-7.925882208826688e-08,-5.3673504055211225,7.353531559077762
4.2919e-06,27186000.0,0.1,-1.2140654940021981e-07,0.01,-2.5835855684074493e-08,0.02,-4.7892532346342396e-08,0.04,-7.944224167783799e-08,-5.3673504055211225,7.434345312562829
4.2919e-06,32745000.0,0.1,-1.2158346462133834e-07,0.01,-2.5877737897088737e-08,0.02,-4.799670360601492e-08,0.04,-7.961011488526407e-08,-5.3673504055211225,7.51514499476482
4.2919e-06,39442000.0,0.1,-1.2174631135486927e-07,0.01,-2.5916179512020458e-08,0.02,-4.809232841756931e-08,0.04,-7.976356571580818e-08,-5.3673504055211225,7.595958928757549
0.001,1.7475,0.1,-1.823655773874276e-07,0.01,-4.999493584656778e-08,0.02,-7.468469763638657e-08,0.04,-1.1025439772375743e-07,-3.0,0.24241718441771903
